pago_id,fecha,subs_id
8697,17/9/2021,243
8698,17/10/2021,243
8699,17/11/2021,243
8700,17/12/2023,243
8701,2/8/2020,244
8702,2/9/2020,244
8703,2/10/2020,244
8704,2/11/2020,244
8705,2/12/2020,244
8706,2/1/2021,244
8707,2/2/2021,244
8708,2/3/2021,244
8709,2/4/2021,244
8710,2/5/2021,244
8711,2/6/2021,244
8712,2/7/2021,244
8713,2/8/2021,244
8714,2/9/2021,244
8715,2/10/2021,244
8716,2/11/2021,244
8717,2/12/2023,244
8719,31/5/2021,245
8720,30/6/2021,245
8721,30/7/2021,245
8722,30/8/2021,245
8723,30/9/2021,245
8724,30/10/2021,245
8725,30/11/2021,245
8718,30/12/2023,245
8726,3/11/2020,246
8727,3/12/2020,246
8728,3/1/2021,246
8729,3/2/2021,246
8730,3/3/2021,246
8731,3/4/2021,246
8732,3/5/2021,246
8733,3/6/2021,246
8734,3/7/2021,246
8735,3/8/2021,246
8736,3/9/2021,246
8737,3/10/2021,246
8738,3/11/2021,246
8739,3/12/2023,246
8746,15/7/2020,247
8747,15/8/2020,247
8748,15/9/2020,247
8749,15/10/2020,247
8750,15/11/2020,247
8751,15/12/2020,247
8740,15/1/2021,247
8752,15/2/2021,247
8741,15/3/2021,247
8753,15/4/2021,247
8742,15/5/2021,247
8754,15/6/2021,247
8743,15/7/2021,247
8755,15/8/2021,247
8744,15/9/2021,247
8756,15/10/2021,247
8745,15/11/2021,247
8757,15/12/2023,247
8766,29/6/2020,248
8765,29/7/2020,248
8758,29/8/2020,248
8759,29/9/2020,248
8760,29/10/2020,248
8761,29/11/2020,248
8762,29/12/2020,248
8763,29/1/2021,248
8764,28/2/2023,248
8767,1/12/2020,249
8768,1/1/2021,249
8769,1/2/2021,249
8770,1/3/2021,249
8771,1/4/2021,249
8772,1/5/2021,249
8773,1/6/2021,249
8774,1/7/2021,249
8775,1/8/2021,249
8776,1/9/2021,249
8777,1/10/2021,249
8778,1/11/2021,249
8779,1/12/2023,249
8780,5/11/2020,250
8781,5/12/2020,250
8782,5/1/2021,250
8783,5/2/2021,250
8784,5/3/2021,250
8785,5/4/2021,250
8786,5/5/2021,250
8787,5/6/2021,250
8788,5/7/2021,250
8789,5/8/2021,250
8790,5/9/2021,250
8791,5/10/2021,250
8792,5/11/2021,250
8793,5/12/2023,250
8794,12/7/2021,251
8795,12/8/2021,251
8796,12/9/2021,251
8797,12/10/2021,251
8798,12/11/2023,251
8799,25/9/2021,252
8800,25/10/2021,252
8801,25/11/2021,252
8802,25/12/2023,252
8803,29/6/2021,253
8804,29/7/2021,253
8805,29/8/2021,253
8806,29/9/2021,253
8807,29/10/2021,253
8808,29/11/2021,253
8809,29/12/2023,253
8810,23/2/2021,254
8811,23/3/2021,254
8812,23/4/2021,254
8813,23/5/2021,254
8814,23/6/2021,254
8815,23/7/2021,254
8816,23/8/2021,254
8817,23/9/2021,254
8818,23/10/2021,254
8819,23/11/2021,254
8820,23/12/2023,254
8827,23/7/2020,255
8828,23/8/2020,255
8829,23/9/2020,255
8830,23/10/2020,255
8831,23/11/2020,255
8832,23/12/2020,255
8821,23/1/2021,255
8833,23/2/2021,255
8822,23/3/2021,255
8834,23/4/2021,255
8823,23/5/2021,255
8835,23/6/2021,255
8824,23/7/2021,255
8836,23/8/2021,255
8825,23/9/2021,255
8837,23/10/2021,255
8826,23/11/2021,255
8838,23/12/2023,255
8839,24/3/2021,256
8840,24/4/2021,256
8841,24/5/2021,256
8842,24/6/2021,256
8843,24/7/2021,256
8844,24/8/2021,256
8845,24/9/2021,256
8846,24/10/2023,256
8847,6/10/2021,257
8848,6/11/2021,257
8849,6/12/2023,257
8850,7/7/2020,258
8851,7/8/2020,258
8852,7/9/2020,258
8853,7/10/2020,258
8854,7/11/2020,258
8855,7/12/2020,258
8856,7/1/2021,258
8857,7/2/2021,258
8858,7/3/2021,258
8859,7/4/2021,258
8860,7/5/2021,258
8861,7/6/2021,258
8862,7/7/2021,258
8863,7/8/2021,258
8864,7/9/2021,258
8865,7/10/2021,258
8866,7/11/2021,258
8867,7/12/2023,258
8868,3/5/2020,259
8869,3/6/2020,259
8870,3/7/2020,259
8871,3/8/2020,259
8872,3/9/2020,259
8873,3/10/2020,259
8874,3/11/2020,259
8875,3/12/2020,259
8876,3/1/2021,259
8877,3/2/2021,259
8878,3/3/2021,259
8879,3/4/2021,259
8880,3/5/2021,259
8881,3/6/2021,259
8882,3/7/2021,259
8883,3/8/2021,259
8884,3/9/2021,259
8885,3/10/2021,259
8886,3/11/2021,259
8887,3/12/2023,259
8888,8/3/2021,260
8889,8/4/2021,260
8890,8/5/2021,260
8891,8/6/2021,260
8892,8/7/2021,260
8893,8/8/2021,260
8894,8/9/2021,260
8895,8/10/2021,260
8896,8/11/2021,260
8897,8/12/2023,260
8904,22/7/2020,261
8905,22/8/2020,261
8906,22/9/2020,261
8907,22/10/2020,261
8908,22/11/2020,261
8909,22/12/2020,261
8898,22/1/2021,261
8910,22/2/2021,261
8899,22/3/2021,261
8911,22/4/2021,261
8900,22/5/2021,261
8912,22/6/2021,261
8901,22/7/2021,261
8913,22/8/2021,261
8902,22/9/2021,261
8914,22/10/2021,261
8903,22/11/2021,261
8915,22/12/2023,261
8916,4/8/2021,262
8917,4/9/2021,262
8918,4/10/2021,262
8919,4/11/2021,262
8920,4/12/2023,262
8926,24/8/2020,263
8927,24/9/2020,263
8928,24/10/2020,263
8929,24/11/2020,263
8930,24/12/2020,263
8931,24/1/2021,263
8932,24/2/2021,263
8921,24/3/2021,263
8933,24/4/2021,263
8922,24/5/2021,263
8934,24/6/2021,263
8923,24/7/2021,263
8935,24/8/2021,263
8924,24/9/2021,263
8936,24/10/2021,263
8925,24/11/2021,263
8937,24/12/2023,263
8938,4/6/2021,264
8939,4/7/2021,264
8940,4/8/2021,264
8941,4/9/2021,264
8942,4/10/2021,264
8943,4/11/2021,264
8944,4/12/2023,264
8945,24/1/2021,265
8946,24/2/2021,265
8947,24/3/2021,265
8948,24/4/2021,265
8949,24/5/2021,265
8950,24/6/2021,265
8951,24/7/2021,265
8952,24/8/2021,265
8953,24/9/2021,265
8954,24/10/2021,265
8955,24/11/2023,265
8956,21/8/2021,266
8957,21/9/2021,266
8958,21/10/2021,266
8959,21/11/2021,266
8960,21/12/2023,266
8961,9/1/2021,267
8962,9/2/2021,267
8963,9/3/2021,267
8964,9/4/2021,267
8965,9/5/2021,267
8966,9/6/2021,267
8967,9/7/2021,267
8968,9/8/2021,267
8969,9/9/2021,267
8970,9/10/2021,267
8971,9/11/2021,267
8972,9/12/2023,267
8979,31/7/2020,268
8975,31/8/2020,268
8976,30/9/2020,268
8977,30/10/2020,268
8978,30/11/2020,268
8973,30/12/2020,268
8974,30/1/2023,268
8996,28/8/2020,269
8980,28/9/2020,269
8997,28/10/2020,269
8981,28/11/2020,269
8998,28/12/2020,269
8982,28/1/2021,269
8999,28/2/2021,269
8983,28/2/2021,269
9000,28/3/2021,269
8984,28/3/2021,269
8985,28/4/2021,269
8991,28/4/2021,269
8986,28/5/2021,269
8992,28/5/2023,269
8987,28/6/2021,269
8993,28/7/2021,269
8988,28/8/2021,269
8994,28/9/2021,269
8989,28/10/2021,269
8995,28/11/2021,269
8990,28/12/2021,269
9001,29/8/2021,270
9002,29/9/2023,270
9003,29/3/2021,271
9004,29/4/2021,271
9005,29/5/2021,271
9006,29/6/2021,271
9007,29/7/2021,271
9008,29/8/2021,271
9009,29/9/2021,271
9010,29/10/2021,271
9011,29/11/2021,271
9012,29/12/2023,271
9013,3/10/2021,272
9014,3/11/2021,272
9015,3/12/2023,272
9016,9/11/2021,273
9017,9/12/2023,273
9018,9/2/2021,274
9019,9/3/2021,274
9020,9/4/2021,274
9021,9/5/2021,274
9022,9/6/2021,274
9023,9/7/2021,274
9024,9/8/2021,274
9025,9/9/2021,274
9026,9/10/2021,274
9027,9/11/2021,274
9028,9/12/2023,274
9034,14/8/2020,275
9035,14/9/2020,275
9036,14/10/2020,275
9037,14/11/2020,275
9038,14/12/2020,275
9039,14/1/2021,275
9040,14/2/2021,275
9029,14/3/2021,275
9041,14/4/2021,275
9030,14/5/2021,275
9042,14/6/2021,275
9031,14/7/2021,275
9043,14/8/2021,275
9032,14/9/2021,275
9044,14/10/2021,275
9033,14/11/2021,275
9045,14/12/2023,275
9046,29/4/2021,276
9047,29/5/2021,276
9048,29/6/2021,276
9049,29/7/2021,276
9050,29/8/2021,276
9051,29/9/2021,276
9052,29/10/2021,276
9053,29/11/2021,276
9054,29/12/2023,276
9055,4/8/2020,277
9056,4/9/2020,277
9057,4/10/2020,277
9058,4/11/2020,277
9059,4/12/2020,277
9060,4/1/2021,277
9061,4/2/2021,277
9062,4/3/2021,277
9063,4/4/2021,277
9064,4/5/2021,277
9065,4/6/2021,277
9066,4/7/2021,277
9067,4/8/2021,277
9068,4/9/2021,277
9069,4/10/2021,277
9070,4/11/2021,277
9071,4/12/2023,277
9072,10/11/2020,278
9073,10/12/2020,278
9074,10/1/2021,278
9075,10/2/2021,278
9076,10/3/2023,278
9077,17/4/2021,279
9078,17/5/2021,279
9079,17/6/2021,279
9080,17/7/2023,279
9081,15/11/2021,280
9082,15/12/2023,280
9083,15/8/2021,281
9084,15/9/2021,281
9085,15/10/2021,281
9086,15/11/2023,281
9095,27/5/2020,282
9087,27/6/2020,282
9088,27/7/2020,282
9089,27/8/2020,282
9090,27/9/2020,282
9091,27/10/2020,282
9092,27/11/2020,282
9093,27/12/2020,282
9094,27/1/2023,282
9096,12/10/2021,283
9097,12/11/2023,283
9102,22/9/2020,284
9103,22/10/2020,284
9104,22/11/2020,284
9105,22/12/2020,284
9106,22/1/2021,284
9107,22/2/2021,284
9108,22/3/2021,284
9109,22/4/2021,284
9098,22/5/2021,284
9110,22/6/2021,284
9099,22/7/2021,284
9111,22/8/2021,284
9100,22/9/2021,284
9112,22/10/2021,284
9101,22/11/2021,284
9113,22/12/2023,284
9114,4/7/2020,285
9115,4/8/2020,285
9116,4/9/2020,285
9117,4/10/2020,285
9118,4/11/2020,285
9119,4/12/2020,285
9120,4/1/2021,285
9121,4/2/2021,285
9122,4/3/2021,285
9123,4/4/2021,285
9124,4/5/2021,285
9125,4/6/2021,285
9126,4/7/2021,285
9127,4/8/2021,285
9128,4/9/2021,285
9129,4/10/2021,285
9130,4/11/2021,285
9131,4/12/2023,285
9135,23/10/2020,286
9136,23/11/2020,286
9137,23/12/2020,286
9138,23/1/2021,286
9139,23/2/2021,286
9140,23/3/2021,286
9141,23/4/2021,286
9142,23/5/2021,286
9143,23/6/2021,286
9132,23/7/2021,286
9144,23/8/2021,286
9133,23/9/2021,286
9145,23/10/2021,286
9134,23/11/2021,286
9146,23/12/2023,286
9147,13/2/2021,287
9148,13/3/2021,287
9149,13/4/2021,287
9150,13/5/2021,287
9151,13/6/2021,287
9152,13/7/2021,287
9153,13/8/2021,287
9154,13/9/2021,287
9155,13/10/2021,287
9156,13/11/2021,287
9157,13/12/2023,287
9159,24/12/2020,288
9160,24/1/2021,288
9161,24/2/2021,288
9162,24/3/2021,288
9163,24/4/2021,288
9164,24/5/2021,288
9165,24/6/2021,288
9166,24/7/2021,288
9167,24/8/2021,288
9168,24/9/2021,288
9169,24/10/2021,288
9158,24/11/2023,288
9170,24/1/2021,289
9171,24/2/2021,289
9172,24/3/2023,289
9173,17/10/2021,290
9174,17/11/2023,290
9175,1/7/2021,291
9176,1/8/2023,291
9183,13/7/2020,292
9184,13/8/2020,292
9185,13/9/2020,292
9186,13/10/2020,292
9187,13/11/2020,292
9188,13/12/2020,292
9177,13/1/2021,292
9189,13/2/2021,292
9178,13/3/2021,292
9190,13/4/2021,292
9179,13/5/2021,292
9191,13/6/2021,292
9180,13/7/2021,292
9192,13/8/2021,292
9181,13/9/2021,292
9193,13/10/2021,292
9182,13/11/2021,292
9194,13/12/2023,292
9195,6/6/2020,293
9196,6/7/2020,293
9197,6/8/2020,293
9198,6/9/2020,293
9199,6/10/2020,293
9200,6/11/2020,293
9201,6/12/2020,293
9202,6/1/2021,293
9203,6/2/2021,293
9204,6/3/2021,293
9205,6/4/2021,293
9206,6/5/2021,293
9207,6/6/2021,293
9208,6/7/2021,293
9209,6/8/2021,293
9210,6/9/2021,293
9211,6/10/2021,293
9212,6/11/2021,293
9213,6/12/2023,293
9214,7/9/2021,294
9215,7/10/2021,294
9216,7/11/2021,294
9217,7/12/2023,294
9218,30/6/2021,295
9219,30/7/2021,295
9220,30/8/2021,295
9221,30/9/2021,295
9222,30/10/2021,295
9223,30/11/2021,295
9224,30/12/2023,295
9225,9/3/2021,296
9226,9/4/2021,296
9227,9/5/2021,296
9228,9/6/2021,296
9229,9/7/2021,296
9230,9/8/2021,296
9231,9/9/2021,296
9232,9/10/2021,296
9233,9/11/2021,296
9234,9/12/2023,296
9235,16/8/2021,297
9236,16/9/2021,297
9237,16/10/2021,297
9238,16/11/2021,297
9239,16/12/2023,297
9240,29/4/2021,298
9241,29/5/2021,298
9242,29/6/2021,298
9243,29/7/2021,298
9244,29/8/2021,298
9245,29/9/2021,298
9246,29/10/2021,298
9247,29/11/2021,298
9248,29/12/2023,298
9249,14/7/2021,299
9250,14/8/2021,299
9251,14/9/2021,299
9252,14/10/2021,299
9253,14/11/2021,299
9254,14/12/2023,299
9255,3/12/2020,300
9256,3/1/2021,300
9257,3/2/2021,300
9258,3/3/2021,300
9259,3/4/2021,300
9260,3/5/2021,300
9261,3/6/2021,300
9262,3/7/2021,300
9263,3/8/2021,300
9264,3/9/2021,300
9265,3/10/2021,300
9266,3/11/2021,300
9267,3/12/2023,300
9268,16/3/2021,301
9269,16/4/2021,301
9270,16/5/2021,301
9271,16/6/2021,301
9272,16/7/2021,301
9273,16/8/2021,301
9274,16/9/2021,301
9275,16/10/2021,301
9276,16/11/2021,301
9277,16/12/2023,301
9280,25/11/2020,302
9281,25/12/2020,302
9282,25/1/2021,302
9283,25/2/2021,302
9284,25/3/2021,302
9285,25/4/2021,302
9286,25/5/2021,302
9287,25/6/2021,302
9288,25/7/2021,302
9289,25/8/2021,302
9278,25/9/2021,302
9290,25/10/2021,302
9279,25/11/2021,302
9291,25/12/2023,302
9292,7/10/2020,303
9293,7/11/2020,303
9294,7/12/2020,303
9295,7/1/2021,303
9296,7/2/2021,303
9297,7/3/2021,303
9298,7/4/2021,303
9299,7/5/2021,303
9300,7/6/2021,303
9301,7/7/2021,303
9302,7/8/2021,303
9303,7/9/2021,303
9304,7/10/2021,303
9305,7/11/2021,303
9306,7/12/2023,303
9307,3/10/2020,304
9308,3/11/2020,304
9309,3/12/2020,304
9310,3/1/2021,304
9311,3/2/2021,304
9312,3/3/2021,304
9313,3/4/2021,304
9314,3/5/2021,304
9315,3/6/2021,304
9316,3/7/2021,304
9317,3/8/2023,304
9323,26/8/2020,305
9324,26/9/2020,305
9325,26/10/2020,305
9326,26/11/2020,305
9327,26/12/2020,305
9328,26/1/2021,305
9329,26/2/2021,305
9318,26/3/2021,305
9330,26/4/2021,305
9319,26/5/2021,305
9331,26/6/2021,305
9320,26/7/2021,305
9332,26/8/2021,305
9321,26/9/2021,305
9333,26/10/2021,305
9322,26/11/2021,305
9334,26/12/2023,305
9335,19/8/2021,306
9336,19/9/2021,306
9337,19/10/2021,306
9338,19/11/2021,306
9339,19/12/2023,306
9343,13/10/2020,307
9344,13/11/2020,307
9345,13/12/2020,307
9346,13/1/2021,307
9347,13/2/2021,307
9348,13/3/2021,307
9340,13/4/2021,307
9341,13/5/2021,307
9342,13/6/2023,307
9349,7/9/2023,308
9350,27/8/2021,309
9351,27/9/2021,309
9352,27/10/2021,309
9353,27/11/2021,309
9354,27/12/2023,309
9355,3/10/2020,310
9356,3/11/2020,310
9357,3/12/2020,310
9358,3/1/2021,310
9359,3/2/2021,310
9360,3/3/2021,310
9361,3/4/2021,310
9362,3/5/2021,310
9363,3/6/2021,310
9364,3/7/2021,310
9365,3/8/2023,310
9369,25/10/2020,311
9370,25/11/2020,311
9371,25/12/2020,311
9372,25/1/2021,311
9373,25/2/2021,311
9374,25/3/2021,311
9375,25/4/2021,311
9366,25/5/2021,311
9367,25/6/2021,311
9368,25/7/2023,311
9376,23/11/2021,312
9377,23/12/2023,312
9382,17/9/2020,313
9383,17/10/2020,313
9384,17/11/2020,313
9385,17/12/2020,313
9386,17/1/2021,313
9387,17/2/2021,313
9388,17/3/2021,313
9389,17/4/2021,313
9378,17/5/2021,313
9390,17/6/2021,313
9379,17/7/2021,313
9391,17/8/2021,313
9380,17/9/2021,313
9392,17/10/2021,313
9381,17/11/2021,313
9393,17/12/2023,313
9394,5/10/2020,314
9395,5/11/2020,314
9396,5/12/2023,314
9397,9/3/2021,315
9398,9/4/2021,315
9399,9/5/2021,315
9400,9/6/2021,315
9401,9/7/2021,315
9402,9/8/2021,315
9403,9/9/2021,315
9404,9/10/2023,315
9405,30/6/2021,316
9406,30/7/2021,316
9407,30/8/2021,316
9408,30/9/2021,316
9409,30/10/2023,316
9410,6/10/2023,317
9411,29/7/2020,318
9412,29/8/2020,318
9413,29/9/2020,318
9414,29/10/2023,318
9415,29/7/2021,319
9416,29/8/2021,319
9417,29/9/2021,319
9418,29/10/2021,319
9419,29/11/2021,319
9420,29/12/2023,319
9425,21/9/2020,320
9426,21/10/2020,320
9427,21/11/2020,320
9428,21/12/2020,320
9429,21/1/2021,320
9430,21/2/2021,320
9431,21/3/2021,320
9432,21/4/2021,320
9421,21/5/2021,320
9433,21/6/2021,320
9422,21/7/2021,320
9434,21/8/2021,320
9423,21/9/2021,320
9435,21/10/2021,320
9424,21/11/2021,320
9436,21/12/2023,320
9440,13/10/2020,321
9441,13/11/2020,321
9442,13/12/2020,321
9443,13/1/2021,321
9444,13/2/2021,321
9445,13/3/2021,321
9446,13/4/2021,321
9447,13/5/2021,321
9448,13/6/2021,321
9437,13/7/2021,321
9449,13/8/2021,321
9438,13/9/2021,321
9450,13/10/2021,321
9439,13/11/2021,321
9451,13/12/2023,321
9460,13/5/2020,322
9461,13/6/2020,322
9462,13/7/2020,322
9463,13/8/2020,322
9452,13/9/2020,322
9464,13/10/2020,322
9453,13/11/2020,322
9465,13/12/2020,322
9454,13/1/2021,322
9466,13/2/2021,322
9455,13/3/2021,322
9467,13/4/2021,322
9456,13/5/2021,322
9468,13/6/2021,322
9457,13/7/2021,322
9469,13/8/2021,322
9458,13/9/2021,322
9470,13/10/2021,322
9459,13/11/2021,322
9471,13/12/2023,322
9476,30/10/2020,323
9477,30/11/2020,323
9478,30/12/2020,323
9479,30/1/2021,323
9480,28/2/2021,323
9481,28/3/2021,323
9482,28/4/2021,323
9483,28/5/2021,323
9484,28/6/2021,323
9485,28/7/2021,323
9486,28/8/2021,323
9475,28/9/2021,323
9472,28/10/2021,323
9473,28/11/2021,323
9474,28/12/2023,323
9492,25/8/2020,324
9493,25/9/2020,324
9494,25/10/2020,324
9495,25/11/2020,324
9496,25/12/2020,324
9497,25/1/2021,324
9498,25/2/2021,324
9487,25/3/2021,324
9499,25/4/2021,324
9488,25/5/2021,324
9500,25/6/2021,324
9489,25/7/2021,324
9501,25/8/2021,324
9490,25/9/2021,324
9502,25/10/2021,324
9491,25/11/2021,324
9503,25/12/2023,324
9506,18/11/2020,325
9507,18/12/2020,325
9508,18/1/2021,325
9509,18/2/2021,325
9510,18/3/2021,325
9511,18/4/2021,325
9512,18/5/2021,325
9513,18/6/2021,325
9514,18/7/2021,325
9515,18/8/2021,325
9504,18/9/2021,325
9516,18/10/2021,325
9505,18/11/2021,325
9517,18/12/2023,325
9518,29/8/2021,326
9519,29/9/2021,326
9520,29/10/2021,326
9521,29/11/2021,326
9522,29/12/2023,326
9523,9/7/2021,327
9524,9/8/2023,327
9527,16/11/2020,328
9528,16/12/2020,328
9529,16/1/2021,328
9530,16/2/2021,328
9531,16/3/2021,328
9532,16/4/2021,328
9533,16/5/2021,328
9534,16/6/2021,328
9535,16/7/2021,328
9536,16/8/2021,328
9525,16/9/2021,328
9537,16/10/2021,328
9526,16/11/2021,328
9538,16/12/2023,328
9544,19/8/2020,329
9545,19/9/2020,329
9546,19/10/2020,329
9547,19/11/2020,329
9548,19/12/2020,329
9549,19/1/2021,329
9550,19/2/2021,329
9539,19/3/2021,329
9551,19/4/2021,329
9540,19/5/2021,329
9552,19/6/2021,329
9541,19/7/2021,329
9553,19/8/2021,329
9542,19/9/2021,329
9554,19/10/2021,329
9543,19/11/2021,329
9555,19/12/2023,329
9558,27/11/2020,330
9559,27/12/2020,330
9560,27/1/2021,330
9561,27/2/2021,330
9562,27/3/2021,330
9563,27/4/2021,330
9564,27/5/2021,330
9565,27/6/2021,330
9566,27/7/2021,330
9567,27/8/2021,330
9556,27/9/2021,330
9568,27/10/2021,330
9557,27/11/2021,330
9569,27/12/2023,330
9570,4/11/2020,331
9571,4/12/2020,331
9572,4/1/2021,331
9573,4/2/2021,331
9574,4/3/2021,331
9575,4/4/2021,331
9576,4/5/2021,331
9577,4/6/2021,331
9578,4/7/2021,331
9579,4/8/2021,331
9580,4/9/2021,331
9581,4/10/2021,331
9582,4/11/2021,331
9583,4/12/2023,331
9590,23/7/2020,332
9591,23/8/2020,332
9592,23/9/2020,332
9593,23/10/2020,332
9594,23/11/2020,332
9595,23/12/2020,332
9584,23/1/2021,332
9596,23/2/2021,332
9585,23/3/2021,332
9597,23/4/2021,332
9586,23/5/2021,332
9598,23/6/2021,332
9587,23/7/2021,332
9599,23/8/2021,332
9588,23/9/2021,332
9600,23/10/2021,332
9589,23/11/2021,332
9601,23/12/2023,332
9602,20/11/2021,333
9603,20/12/2023,333
9604,3/11/2023,334
9605,15/7/2021,335
9606,15/8/2021,335
9607,15/9/2021,335
9608,15/10/2023,335
9609,16/2/2021,336
9610,16/3/2021,336
9611,16/4/2021,336
9612,16/5/2021,336
9613,16/6/2021,336
9614,16/7/2021,336
9615,16/8/2021,336
9616,16/9/2021,336
9617,16/10/2021,336
9618,16/11/2021,336
9619,16/12/2023,336
9620,21/3/2021,337
9621,21/4/2021,337
9622,21/5/2021,337
9623,21/6/2021,337
9624,21/7/2021,337
9625,21/8/2021,337
9626,21/9/2021,337
9627,21/10/2021,337
9628,21/11/2021,337
9629,21/12/2023,337
9635,28/8/2020,338
9636,28/9/2020,338
9637,28/10/2020,338
9638,28/11/2020,338
9639,28/12/2020,338
9640,28/1/2021,338
9641,28/2/2021,338
9630,28/3/2021,338
9642,28/4/2021,338
9631,28/5/2021,338
9643,28/6/2021,338
9632,28/7/2021,338
9644,28/8/2021,338
9633,28/9/2021,338
9645,28/10/2021,338
9634,28/11/2021,338
9646,28/12/2023,338
9647,9/11/2021,339
9648,9/12/2023,339
9654,20/8/2020,340
9655,20/9/2020,340
9656,20/10/2020,340
9657,20/11/2020,340
9658,20/12/2020,340
9659,20/1/2021,340
9660,20/2/2021,340
9649,20/3/2021,340
9661,20/4/2021,340
9650,20/5/2021,340
9662,20/6/2021,340
9651,20/7/2021,340
9663,20/8/2021,340
9652,20/9/2021,340
9664,20/10/2021,340
9653,20/11/2021,340
9665,20/12/2023,340
9666,27/10/2021,341
9667,27/11/2021,341
9668,27/12/2023,341
9676,25/6/2020,342
9677,25/7/2020,342
9678,25/8/2020,342
9679,25/9/2020,342
9680,25/10/2020,342
9669,25/11/2020,342
9681,25/12/2020,342
9670,25/1/2021,342
9682,25/2/2021,342
9671,25/3/2021,342
9683,25/4/2021,342
9672,25/5/2021,342
9684,25/6/2021,342
9673,25/7/2021,342
9685,25/8/2021,342
9674,25/9/2021,342
9686,25/10/2021,342
9675,25/11/2023,342
9695,13/5/2020,343
9696,13/6/2020,343
9697,13/7/2020,343
9698,13/8/2020,343
9687,13/9/2020,343
9699,13/10/2020,343
9688,13/11/2020,343
9700,13/12/2020,343
9689,13/1/2021,343
9701,13/2/2021,343
9690,13/3/2021,343
9702,13/4/2021,343
9691,13/5/2021,343
9703,13/6/2021,343
9692,13/7/2021,343
9704,13/8/2021,343
9693,13/9/2021,343
9705,13/10/2021,343
9694,13/11/2021,343
9706,13/12/2023,343
9707,12/6/2021,344
9708,12/7/2021,344
9709,12/8/2021,344
9710,12/9/2023,344
9711,29/8/2021,345
9712,29/9/2021,345
9713,29/10/2021,345
9714,29/11/2021,345
9715,29/12/2023,345
9720,31/10/2020,346
9721,30/11/2020,346
9722,30/12/2020,346
9723,30/1/2021,346
9724,28/2/2021,346
9725,28/3/2021,346
9726,28/4/2021,346
9727,28/5/2021,346
9728,28/6/2021,346
9729,28/7/2021,346
9730,28/8/2021,346
9719,28/9/2021,346
9717,28/10/2021,346
9718,28/11/2021,346
9716,28/12/2023,346
9731,11/7/2021,347
9732,11/8/2021,347
9733,11/9/2021,347
9734,11/10/2021,347
9735,11/11/2021,347
9736,11/12/2023,347
9737,1/10/2021,348
9738,1/11/2021,348
9739,1/12/2023,348
9745,30/9/2020,349
9746,30/10/2020,349
9747,30/11/2020,349
9748,30/12/2020,349
9749,30/1/2021,349
9750,28/2/2021,349
9751,28/3/2021,349
9752,28/4/2021,349
9753,28/5/2021,349
9754,28/6/2021,349
9755,28/7/2021,349
9744,28/8/2021,349
9740,28/9/2021,349
9741,28/10/2021,349
9742,28/11/2021,349
9743,28/12/2023,349
9757,31/5/2021,350
9758,30/6/2021,350
9759,30/7/2021,350
9760,30/8/2021,350
9761,30/9/2021,350
9762,30/10/2021,350
9763,30/11/2021,350
9756,30/12/2023,350
9771,13/6/2020,351
9772,13/7/2020,351
9773,13/8/2020,351
9774,13/9/2020,351
9775,13/10/2020,351
9764,13/11/2020,351
9776,13/12/2020,351
9765,13/1/2021,351
9777,13/2/2021,351
9766,13/3/2021,351
9778,13/4/2021,351
9767,13/5/2021,351
9779,13/6/2021,351
9768,13/7/2021,351
9780,13/8/2021,351
9769,13/9/2021,351
9781,13/10/2021,351
9770,13/11/2021,351
9782,13/12/2023,351
9790,20/6/2020,352
9791,20/7/2020,352
9792,20/8/2020,352
9793,20/9/2020,352
9794,20/10/2020,352
9783,20/11/2020,352
9795,20/12/2020,352
9784,20/1/2021,352
9796,20/2/2021,352
9785,20/3/2021,352
9797,20/4/2021,352
9786,20/5/2021,352
9798,20/6/2021,352
9787,20/7/2021,352
9799,20/8/2021,352
9788,20/9/2021,352
9800,20/10/2021,352
9789,20/11/2021,352
9801,20/12/2023,352
9803,31/3/2021,353
9804,30/4/2021,353
9805,30/5/2021,353
9806,30/6/2021,353
9807,30/7/2021,353
9808,30/8/2021,353
9809,30/9/2021,353
9810,30/10/2021,353
9811,30/11/2021,353
9802,30/12/2023,353
9812,22/11/2021,354
9813,22/12/2023,354
9814,15/2/2021,355
9815,15/3/2021,355
9816,15/4/2021,355
9817,15/5/2021,355
9818,15/6/2021,355
9819,15/7/2021,355
9820,15/8/2021,355
9821,15/9/2021,355
9822,15/10/2021,355
9823,15/11/2021,355
9824,15/12/2023,355
9825,5/7/2023,356
9831,18/8/2020,357
9832,18/9/2020,357
9833,18/10/2020,357
9834,18/11/2020,357
9835,18/12/2020,357
9836,18/1/2021,357
9837,18/2/2021,357
9826,18/3/2021,357
9838,18/4/2021,357
9827,18/5/2021,357
9839,18/6/2021,357
9828,18/7/2021,357
9840,18/8/2021,357
9829,18/9/2021,357
9841,18/10/2021,357
9830,18/11/2021,357
9842,18/12/2023,357
9843,30/7/2021,358
9844,30/8/2021,358
9845,30/9/2021,358
9846,30/10/2021,358
9847,30/11/2021,358
9848,30/12/2023,358
9849,3/12/2023,359
9850,1/11/2020,360
9851,1/12/2020,360
9852,1/1/2021,360
9853,1/2/2021,360
9854,1/3/2021,360
9855,1/4/2021,360
9856,1/5/2021,360
9857,1/6/2021,360
9858,1/7/2021,360
9859,1/8/2021,360
9860,1/9/2021,360
9861,1/10/2021,360
